age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,wage_class
65,8,83800,14,10,6,5,5,4,1,0,0,27,41,1
61,8,139391,14,10,5,3,3,4,1,0,0,16,41,1
18,8,478380,10,7,5,10,3,4,0,0,0,25,41,1
35,3,186845,13,13,6,10,3,4,1,5178,0,50,41,0
45,8,262802,13,13,4,12,2,4,0,0,0,40,41,1
68,5,152157,15,9,2,7,4,4,0,0,0,20,41,1
25,8,114483,14,10,6,12,5,4,1,0,0,50,41,1
48,8,118023,6,15,4,10,4,4,1,0,0,13,41,1
19,8,220101,14,10,5,11,4,4,0,0,0,40,41,1
43,8,219424,13,13,5,12,4,3,0,0,0,50,41,0
54,8,186117,13,13,6,13,5,4,1,0,0,45,41,0
47,7,479611,13,13,4,10,4,4,1,0,0,50,41,1
25,8,80312,11,11,5,11,4,4,0,4865,0,40,41,1
30,8,108386,9,12,6,13,5,4,1,0,0,40,41,1
67,5,125926,14,10,6,7,5,4,1,0,0,8,41,1
35,8,177102,15,9,4,5,2,4,0,0,0,40,41,1
26,8,190762,14,10,6,10,5,4,1,0,0,18,41,1
61,8,180632,15,9,6,10,5,4,1,0,0,40,41,1
54,8,88019,15,9,4,9,2,4,1,0,0,32,41,1
50,8,135339,4,8,6,10,5,2,1,0,0,40,9,0
32,8,100662,5,5,3,8,2,4,0,0,0,40,21,1
34,8,183557,15,9,4,8,4,4,0,0,0,25,41,1
36,8,160035,15,9,5,9,4,4,1,0,0,40,41,1
50,8,306790,14,10,6,13,5,4,1,0,0,40,41,0
28,8,269246,10,7,6,4,5,4,1,0,0,40,41,1
22,8,308334,15,9,5,9,3,4,0,0,0,19,41,1
58,8,215190,10,7,6,9,5,4,1,0,0,20,41,1
27,8,419146,2,3,5,9,4,4,1,0,0,75,40,1
62,8,176839,13,13,6,3,5,4,1,0,0,38,41,1
36,3,184456,13,13,5,3,4,4,1,0,0,55,41,0
21,6,309348,14,10,5,11,4,4,0,594,0,4,41,1
41,8,56795,12,14,6,14,1,4,0,0,0,45,31,1
28,8,201861,14,10,6,8,5,4,1,0,0,45,41,1
33,8,179509,13,13,6,5,5,4,1,0,0,40,41,1
54,8,291755,13,13,6,12,5,4,1,0,0,45,41,0
19,8,243941,14,10,5,10,3,1,0,0,0,25,41,1
76,7,117169,7,4,5,4,4,4,1,0,0,30,41,1
25,5,100903,13,13,6,7,1,4,0,0,0,25,41,1
34,8,159322,13,13,6,12,5,4,1,0,0,50,41,0
40,8,262872,13,13,5,11,4,4,0,0,0,40,41,1
22,8,187052,10,7,5,10,2,4,0,0,0,30,41,1
17,8,277583,10,7,5,5,3,4,1,0,0,15,41,1
55,8,169071,14,10,4,9,4,4,0,0,0,20,41,1
51,6,96190,14,10,6,11,1,4,0,0,0,40,41,1
26,8,61603,2,3,6,5,5,0,1,0,0,40,40,1
44,8,43711,13,13,5,9,4,4,1,0,0,48,41,1
65,5,197883,8,6,6,7,5,4,1,0,0,70,41,1
54,8,99434,15,9,6,12,5,4,1,0,0,40,41,0
34,7,177639,9,12,5,13,4,4,1,0,0,40,41,1
42,8,201723,15,9,4,11,2,4,1,0,0,40,41,1
26,8,222248,15,9,5,13,4,4,1,0,0,70,41,1
39,8,86143,2,3,6,9,5,2,1,0,0,40,38,1
46,5,228620,10,7,2,7,2,3,0,0,0,40,41,1
34,8,346034,13,13,5,9,4,4,1,0,0,40,34,1
59,8,87510,15,9,4,13,4,4,1,0,0,40,41,1
20,8,37932,15,9,5,9,3,4,1,0,0,50,41,1
34,8,185063,14,10,6,8,5,4,1,0,0,45,41,0
62,5,125493,15,9,6,7,1,4,0,5178,0,40,1,0
51,8,159755,15,9,6,13,5,4,1,0,0,20,41,1
34,8,108837,14,10,6,5,5,4,1,0,0,40,41,0
47,8,110669,13,13,3,14,2,4,0,0,0,50,41,1
21,5,220115,14,10,5,7,3,4,1,0,0,20,41,1
30,7,45427,11,11,4,13,4,4,1,0,0,49,41,1
38,8,154669,15,9,3,10,4,4,1,0,0,60,41,1
45,8,261278,13,13,6,14,1,2,0,5178,0,40,38,0
23,8,71864,14,10,5,12,4,4,0,0,0,35,41,1
34,8,173495,14,10,6,13,5,4,1,0,0,48,41,0
22,8,254293,4,8,5,5,4,4,1,0,0,40,41,1
31,8,111883,15,9,5,13,0,4,1,0,0,40,41,1
50,8,146429,15,9,6,13,5,4,1,0,0,40,41,1
19,8,472807,1,2,5,5,0,4,1,0,0,52,40,1
28,8,285294,13,13,6,10,1,3,0,15024,0,45,41,0
23,8,184665,15,9,5,11,4,4,0,0,0,50,41,1
35,8,205852,15,9,6,5,5,4,1,0,0,40,41,1
28,8,83879,15,9,6,8,5,3,1,0,0,40,41,1
27,8,178564,14,10,5,11,3,4,1,0,0,30,41,1
46,3,168796,13,13,6,10,5,4,1,0,0,55,41,1
27,8,269444,15,9,4,5,4,4,1,0,0,40,41,1
25,8,47353,8,6,6,9,1,4,0,0,0,40,41,1
34,3,29254,14,10,6,13,5,4,1,0,0,70,41,1
33,8,155343,15,9,5,8,2,4,1,0,0,40,41,1
36,8,234271,14,10,5,13,4,4,0,0,0,40,41,1
30,8,257849,7,4,6,13,5,4,1,0,0,48,41,1
23,8,228230,14,10,6,10,1,4,0,0,0,47,41,1
36,8,227615,2,3,1,13,0,4,1,0,0,32,40,1
29,8,406826,13,13,5,14,4,4,0,0,0,45,41,1
50,7,27539,14,10,6,4,5,4,1,7688,0,40,41,0
19,8,97261,4,8,5,5,4,4,1,0,0,40,41,1
20,5,232022,14,10,5,7,3,4,0,0,0,40,41,1
52,2,168539,15,9,6,8,5,4,1,0,0,40,41,0
20,8,178356,15,9,6,13,5,4,1,0,0,40,41,1
22,8,351381,11,11,5,11,4,4,0,0,0,40,41,1
34,8,161018,14,10,6,10,5,4,1,0,0,55,41,0
60,8,26721,14,10,6,13,5,4,1,0,0,40,41,1
19,8,164123,10,7,5,9,4,3,1,0,0,40,41,1
59,7,98418,15,9,6,4,5,4,1,0,0,20,41,1
36,8,29814,15,9,5,6,0,4,1,0,0,50,41,1
25,8,254613,15,9,5,13,3,4,1,0,0,40,32,1
49,8,207677,7,4,4,13,4,4,1,0,0,70,41,1
25,7,217030,15,9,5,9,2,4,0,0,0,30,41,1
50,8,171199,10,7,4,9,2,4,0,0,0,40,41,1
44,8,198270,9,12,4,14,4,4,0,0,0,43,41,1
28,5,131310,15,9,3,7,2,4,0,0,0,40,41,1
33,8,79923,14,10,6,10,5,4,1,0,0,20,41,1
40,3,475322,13,13,3,13,3,4,1,0,0,50,41,1
56,8,134286,14,10,6,12,5,4,1,0,0,45,41,1
56,7,73746,14,10,6,12,5,4,1,0,0,50,41,0
23,8,125525,13,13,5,14,3,4,1,0,0,42,41,1
38,5,155676,15,9,4,7,2,3,0,0,0,40,41,1
21,8,304949,14,10,5,14,3,4,0,0,0,10,41,1
67,8,150516,7,4,6,13,5,4,1,0,0,24,41,1
54,4,249096,11,11,6,2,5,4,1,0,0,40,41,1
50,6,164127,15,9,5,9,4,3,0,0,0,40,41,1
59,8,304779,7,4,6,8,5,4,1,0,0,40,41,1
51,8,157043,10,7,2,5,2,3,0,0,0,40,41,1
30,8,396538,15,9,3,12,2,4,0,0,0,29,41,1
42,8,178356,15,9,6,13,5,4,1,0,0,40,41,0
64,5,200017,15,9,2,7,4,4,0,0,0,20,41,1
61,5,60641,13,13,5,7,4,4,0,0,0,45,41,1
26,8,89326,13,13,5,10,4,4,1,0,0,40,41,1
47,8,200471,11,11,6,11,5,4,1,4064,0,40,41,1
78,7,82815,14,10,6,13,5,4,1,0,0,3,41,0
24,7,117210,15,9,4,13,4,4,1,0,0,50,41,1
27,8,202206,10,7,3,4,0,4,1,0,0,40,35,1
51,8,123429,12,14,6,12,5,4,1,0,0,50,41,0
46,8,353512,15,9,6,8,5,4,1,0,0,40,41,0
55,7,26683,15,9,6,4,5,4,1,0,0,60,41,1
20,8,204641,14,10,5,9,3,4,1,0,0,40,41,1
30,8,225053,15,9,6,12,5,4,1,0,0,50,41,1
36,5,98776,14,10,5,7,4,4,1,0,0,30,41,1
19,8,263932,15,9,5,9,3,4,0,0,0,20,41,1
30,8,108247,13,13,6,14,5,4,1,0,0,40,41,0
31,7,369648,9,12,6,13,4,4,1,0,0,50,41,0
26,8,339324,15,9,6,8,5,4,1,0,0,40,41,1
59,5,145574,9,12,6,7,5,4,1,0,0,35,41,0
53,8,317313,15,9,6,6,5,4,1,0,0,60,41,0
24,6,162919,14,10,5,11,4,4,0,0,0,40,41,1
24,8,186314,14,10,3,14,3,4,1,0,0,54,41,1
36,8,254202,15,9,4,12,2,4,0,0,0,50,41,1
39,8,108140,12,14,6,12,5,4,1,0,0,50,41,0
53,8,287317,15,9,4,8,2,3,1,0,0,32,41,1
75,3,81534,15,9,2,10,0,2,1,0,0,35,41,0
36,8,35945,15,9,6,12,5,4,1,0,0,50,41,0
46,3,204928,14,10,6,10,5,4,1,0,0,40,41,1
56,3,208809,15,9,6,10,5,4,1,0,0,40,41,0
29,8,133625,15,9,6,5,5,3,1,0,0,40,41,1
60,8,71683,5,5,6,8,5,4,1,0,0,49,41,1
58,8,178356,15,9,2,10,4,4,1,0,0,38,41,1
67,7,36876,15,9,6,4,5,4,1,0,0,55,41,1
35,8,253006,14,10,6,14,5,4,1,7688,0,38,41,0
39,7,50096,14,10,6,4,5,4,1,0,0,40,41,1
37,8,336880,14,10,6,6,5,4,1,0,0,50,41,1
54,5,135840,14,10,6,7,5,4,1,0,0,50,41,1
63,7,168048,6,15,6,14,5,4,1,0,0,30,41,1
47,8,187969,10,7,4,9,4,4,0,0,0,38,41,1
23,8,117363,13,13,5,11,3,4,0,0,0,40,41,1
55,8,256526,15,9,3,8,4,4,1,4865,0,45,41,1
49,8,304416,10,7,6,10,1,4,0,0,0,40,41,1
39,8,248011,11,11,6,8,5,4,1,5178,0,40,41,0
23,8,229826,15,9,5,8,3,4,1,0,0,40,41,1
19,8,159796,14,10,5,9,3,4,0,0,0,12,41,1
44,8,165346,12,14,6,12,5,4,1,0,0,40,41,0
25,8,25386,11,11,5,9,2,1,0,0,0,40,41,1
35,8,491000,11,11,4,14,3,3,1,0,0,40,41,1
23,6,247731,15,9,4,11,3,4,0,0,0,40,32,1
48,8,180532,11,11,6,13,5,4,1,0,0,40,41,1
48,8,189462,14,10,4,5,3,4,1,2176,0,40,41,1
44,8,419134,15,9,4,11,2,3,0,0,0,40,41,1
55,7,170166,13,13,6,12,1,4,0,0,0,25,41,1
33,7,173495,15,9,6,13,5,4,1,0,0,50,41,1
18,8,423024,4,8,5,5,3,4,1,0,0,20,41,1
24,8,72119,13,13,5,11,3,4,1,2202,0,30,41,1
32,6,19302,9,12,6,2,5,4,1,0,0,56,31,0
24,4,257621,13,13,5,14,4,4,0,0,0,20,41,1
44,3,118212,13,13,6,12,5,4,1,0,0,70,41,0
27,8,259840,13,13,6,11,5,4,1,0,0,45,41,1
39,8,115289,9,12,6,3,5,4,1,0,0,40,14,0
26,6,159662,8,6,6,9,5,4,1,0,0,40,41,1
34,8,379798,12,14,6,12,5,4,1,0,0,40,41,0
38,8,227945,12,14,6,14,5,4,1,0,0,65,41,0
41,4,36999,12,14,6,14,5,4,1,0,0,75,41,0
73,5,131982,13,13,6,7,5,2,1,0,0,5,25,1
32,3,124052,15,9,6,10,5,4,1,0,0,50,41,1
56,6,273084,12,14,6,12,5,3,1,0,0,40,41,0
59,8,170104,13,13,6,12,5,4,1,0,0,50,41,0
44,8,96249,14,10,6,10,5,4,1,0,0,60,41,0
35,8,140915,13,13,5,10,3,2,1,0,0,40,29,1
52,8,230657,15,9,6,8,5,0,1,3781,0,40,21,1
30,8,195576,14,10,5,14,3,4,1,3325,0,50,41,1
23,8,117767,13,13,6,10,5,4,1,0,0,40,41,1
43,8,112763,15,9,5,11,2,4,0,8614,0,43,41,0
61,8,79827,15,9,6,12,5,4,1,0,0,50,41,1
38,8,103925,15,9,5,11,2,4,0,0,0,35,41,1
68,8,161744,8,6,6,10,5,4,1,0,0,16,41,1
41,8,106679,12,14,5,12,4,4,1,0,0,50,41,0
42,7,196514,14,10,5,14,4,4,1,0,0,40,41,1
48,5,61985,5,5,3,7,4,1,0,0,0,20,41,1
19,8,157605,15,9,4,9,4,4,0,0,0,40,41,1
31,8,137367,10,7,1,5,4,2,1,0,0,40,33,1
40,3,110862,9,12,6,13,5,4,1,0,0,50,41,1
32,8,74883,13,13,5,3,4,2,0,0,0,40,38,1
51,3,98642,15,9,4,12,4,4,1,14084,0,40,41,0
44,6,144778,13,13,6,14,5,4,1,0,0,40,41,0
23,8,177787,13,13,5,10,3,4,0,0,0,30,31,1
30,5,103651,10,7,6,7,5,4,1,0,0,35,41,1
44,8,162108,13,13,5,14,4,4,0,0,0,45,41,1
24,8,217602,15,9,6,4,5,4,1,0,0,60,41,1
34,8,473133,15,9,6,10,5,4,1,0,0,60,41,1
17,8,113301,10,7,5,5,3,4,1,0,0,12,39,1
61,8,80896,12,14,6,14,5,2,1,0,0,45,33,0
30,6,168387,13,13,5,12,3,4,1,0,0,40,41,1
45,8,38950,13,13,5,13,4,4,1,0,0,40,41,1
22,8,107801,11,11,5,11,3,4,0,0,0,40,41,1
49,8,191277,14,10,6,9,5,4,1,0,0,40,41,1
39,8,205359,9,12,2,11,2,4,0,0,0,45,41,1
39,5,240226,15,9,6,7,5,3,1,0,0,40,41,1
34,8,203357,14,10,5,11,0,4,0,0,0,40,41,1
52,6,153064,14,10,6,12,5,4,1,0,0,40,41,0
24,8,202959,11,11,5,11,4,4,0,0,0,40,41,1
38,8,105150,13,13,6,14,5,4,1,0,0,45,41,0
19,8,238474,10,7,5,8,3,4,1,0,0,40,41,1
24,8,178356,15,9,5,9,4,4,0,0,0,30,41,1
25,8,82560,9,12,5,9,3,4,1,0,0,43,41,1
71,8,55965,7,4,2,6,4,4,1,0,0,10,41,1
27,8,161087,15,9,6,14,1,3,0,0,0,40,41,1
28,8,261278,11,11,5,3,4,3,0,0,0,40,41,1
54,8,182187,11,11,6,2,5,3,1,15024,0,38,30,0
18,8,138917,10,7,5,10,3,3,0,0,0,10,41,1
49,8,200198,15,9,6,9,5,3,1,0,0,40,41,1
36,8,205359,15,9,1,9,2,4,0,0,0,25,41,1
57,8,250201,15,9,2,6,2,4,1,0,0,50,41,1
56,2,67153,12,14,6,12,5,4,1,0,0,40,17,0
17,8,244523,8,6,5,9,3,4,1,0,0,20,41,1
30,8,236599,15,9,6,12,5,4,1,0,0,50,41,1
41,8,108713,8,6,5,10,3,4,0,0,0,40,41,1
26,8,177147,15,9,5,5,3,4,1,0,0,40,41,1
61,8,129246,8,6,6,13,5,4,1,0,0,48,41,1
50,5,222381,14,10,4,7,2,4,1,0,0,40,41,1
24,8,145111,15,9,5,8,4,4,1,0,0,45,41,1
44,8,62258,10,7,5,9,4,4,0,0,0,40,41,1
38,4,108293,12,14,5,14,0,4,0,0,0,40,41,1
61,5,167284,7,4,2,7,4,3,0,0,0,40,41,1
25,8,97789,13,13,5,10,3,4,1,0,0,50,41,1
34,8,111415,15,9,6,10,5,4,1,0,0,70,41,1
38,8,374524,14,10,5,6,4,4,1,0,0,40,41,1
42,8,287244,15,9,6,13,5,4,1,0,0,55,41,1
17,5,341395,8,6,5,7,3,3,1,0,0,20,41,1
48,8,278039,7,4,6,8,5,4,1,0,0,40,41,1
38,8,98360,12,14,6,14,5,4,1,0,0,40,41,0
52,8,317032,15,9,6,13,5,4,1,0,0,50,41,0
55,4,294395,11,11,2,14,2,4,0,6849,0,40,41,1
41,7,240900,15,9,4,4,0,4,1,0,0,20,41,1
45,8,32896,2,3,5,8,3,4,0,0,0,35,41,1
49,8,97411,7,4,5,8,4,2,1,0,0,45,7,1
19,8,72355,14,10,5,9,4,4,1,0,0,20,41,1
39,8,342448,13,13,6,11,5,4,1,0,0,45,41,1
43,8,187702,14,10,5,9,4,4,1,2174,0,45,41,1
42,8,303388,14,10,6,12,5,4,1,0,0,65,41,1
17,8,112291,10,7,5,5,3,4,1,0,0,12,41,1
30,8,208668,9,12,5,14,4,3,0,0,0,25,41,1
61,6,28375,12,14,4,14,4,4,0,0,0,70,41,1
48,8,207277,12,14,6,12,5,4,1,15024,0,40,41,0
60,5,88675,15,9,6,7,5,4,1,0,0,40,41,1
57,8,47857,15,9,6,6,5,4,1,0,0,40,41,0
27,8,372500,2,3,6,5,5,4,1,0,0,45,40,1
24,8,190968,15,9,6,10,5,4,1,0,0,48,41,1
41,8,37997,4,8,4,6,4,4,1,0,0,40,41,0
42,8,257328,15,9,2,6,2,4,1,0,0,40,41,1
34,8,127610,13,13,5,14,3,4,0,0,0,15,41,1
22,5,139324,5,5,5,7,2,3,0,0,0,36,41,1
47,8,164423,15,9,4,12,2,4,0,0,0,43,41,1
50,8,104501,15,9,5,11,4,4,1,0,0,40,41,1
30,8,56121,15,9,5,13,4,4,1,0,0,40,41,1
38,8,296212,13,13,6,13,5,4,1,0,0,45,41,1
31,8,157640,15,9,6,14,5,4,1,0,0,55,41,0
44,8,222504,14,10,6,11,1,4,0,0,0,45,41,0
34,8,261023,14,10,6,13,5,4,1,0,0,38,41,1
52,8,146567,15,9,4,8,4,3,1,14344,0,40,41,0
34,8,116910,15,9,6,13,5,4,1,0,0,50,41,1
31,8,132601,14,10,6,12,5,4,1,0,0,40,41,1
68,8,185537,14,10,4,10,4,4,0,0,0,20,41,1
22,8,500720,15,9,5,11,3,4,0,0,0,40,40,1
42,8,182108,13,13,5,12,4,4,0,0,0,35,41,1
37,8,231491,15,9,6,13,5,4,1,0,0,35,41,1
36,7,239415,15,9,6,4,5,4,1,0,0,35,41,1
38,8,179262,14,10,4,11,2,4,0,0,0,30,41,1
72,1,121004,15,9,6,9,5,4,1,0,0,55,41,1
40,8,252392,2,3,6,9,5,4,1,0,0,40,40,1
19,8,163578,14,10,5,10,3,4,1,0,0,30,41,1
55,8,143266,11,11,6,13,5,4,1,0,0,50,3,0
30,8,285902,9,12,6,13,5,4,1,0,0,40,41,1
52,8,113094,13,13,3,11,2,4,0,0,1092,40,41,1
29,8,278637,13,13,6,10,5,4,1,3103,0,45,41,0
41,8,174540,14,10,6,14,5,3,1,0,0,4,41,1
29,8,188729,13,13,5,11,4,4,0,0,0,45,41,1
24,8,72143,13,13,5,10,4,4,0,0,0,20,41,1
46,7,328216,6,15,6,14,5,4,1,0,0,45,41,0
44,8,165815,15,9,6,12,5,4,1,0,0,60,41,0
17,8,317702,8,6,5,10,3,3,0,0,0,15,41,1
35,8,215323,11,11,4,9,2,4,0,0,0,35,41,1
38,8,192939,15,9,4,13,2,4,1,0,0,40,41,1
36,8,156352,5,5,5,5,3,4,1,0,0,40,41,1
24,8,155066,10,7,6,8,5,4,1,0,0,60,41,1
38,7,152621,13,13,6,4,5,4,1,0,0,40,41,1
19,8,298891,10,7,5,10,4,4,0,0,0,40,2,1
30,8,193298,15,9,6,6,5,4,1,0,0,45,41,1
36,6,150309,11,11,6,6,5,1,1,0,0,40,41,1
27,8,384308,14,10,5,13,4,4,1,0,0,45,41,1
27,8,305647,9,12,6,11,5,4,1,0,0,40,41,0
66,5,182378,7,4,6,7,5,4,1,0,0,30,41,1
65,2,23494,14,10,6,12,5,3,1,0,0,40,41,0
37,8,421633,12,14,5,12,4,3,0,0,0,40,41,0
17,8,57723,10,7,5,10,3,4,1,0,0,30,41,1
19,5,307837,14,10,5,7,3,4,1,0,0,40,41,1
57,8,103540,2,3,6,6,5,3,1,0,0,50,41,1
54,7,136224,12,14,4,14,4,4,0,0,0,30,41,1
21,8,231573,14,10,5,9,4,4,0,0,0,40,41,1
43,8,242804,15,9,3,5,4,4,1,0,0,40,41,1
50,8,163671,15,9,6,13,5,4,1,0,0,40,41,1
38,8,287701,10,7,6,5,5,4,1,0,0,48,41,0
31,8,187560,15,9,6,14,5,4,1,15024,0,40,41,0
41,8,222504,6,15,4,14,2,4,0,0,0,38,41,1
20,8,41356,14,10,5,14,4,4,0,0,0,40,41,1
28,8,59335,13,13,6,11,0,4,0,0,0,15,41,1
62,8,84756,5,5,6,9,5,4,1,0,0,35,41,1
41,8,407425,4,8,4,8,4,3,0,0,0,40,41,1
37,8,162424,15,9,6,13,5,4,1,0,0,45,41,1
53,7,175456,14,10,6,4,5,4,1,0,0,30,41,1
28,8,52603,13,13,6,10,5,4,1,0,0,50,41,0
23,8,250630,12,14,5,14,4,4,0,0,0,30,41,1
46,7,233974,15,9,6,4,5,4,1,0,0,35,41,1
28,8,376302,15,9,5,10,4,4,0,0,0,45,41,1
50,8,195638,8,6,3,11,2,4,0,0,0,40,41,1
19,8,225775,14,10,5,13,4,4,1,0,0,45,40,1
37,8,388384,7,4,6,14,5,3,1,0,0,10,41,1
48,7,219021,6,15,6,14,5,4,1,0,0,35,41,0
61,7,168654,15,9,2,11,2,4,0,0,0,20,41,1
44,8,180609,14,10,4,13,4,4,1,0,0,42,41,1
32,8,114746,15,9,3,5,2,2,0,0,0,60,29,1
25,8,178037,14,10,5,11,3,4,1,0,0,35,41,1
47,4,160045,14,10,4,11,4,4,0,0,0,40,41,1
19,8,268524,14,10,5,10,3,4,0,0,0,15,41,1
37,8,174844,14,10,6,9,5,4,1,0,0,17,41,1
28,8,82488,15,9,4,3,3,2,0,0,0,40,41,1
34,8,221167,9,12,6,11,1,4,0,0,0,40,41,0
32,7,48014,14,10,4,9,4,4,0,0,0,35,41,1
24,8,217226,14,10,5,9,4,4,1,0,0,30,41,1
22,5,177902,14,10,5,7,4,2,0,0,0,25,41,1
30,8,39386,14,10,6,12,5,3,1,0,0,40,41,1
56,8,37394,12,14,6,12,5,4,1,0,0,40,41,1
30,8,115426,13,13,6,10,5,4,1,0,0,40,41,0
28,8,114158,14,10,5,11,3,4,0,0,0,26,41,1
40,8,119101,14,10,6,13,5,4,1,0,0,68,41,0
28,8,360527,14,10,5,10,4,4,1,0,0,45,41,1
39,8,225544,4,8,5,5,4,4,1,0,0,40,41,1
33,7,108438,15,9,6,13,5,4,1,0,0,40,41,0
23,8,230315,14,10,5,9,4,2,1,0,0,40,26,1
32,8,158002,14,10,5,8,0,4,1,0,0,55,12,1
37,8,179468,15,9,6,13,5,4,1,0,0,40,41,1
71,8,99894,2,3,2,1,4,2,0,0,0,75,41,1
30,8,270889,14,10,6,11,5,4,1,0,0,40,41,0
20,8,42279,14,10,5,12,4,4,0,0,0,40,41,1
53,2,167380,15,9,6,6,5,4,1,0,0,50,41,1
42,8,274913,15,9,4,13,2,4,1,0,0,45,41,1
44,8,35910,13,13,6,12,5,4,1,0,0,56,41,0
26,8,68001,12,14,5,14,4,4,0,0,0,40,41,1
21,8,27162,14,10,5,9,3,4,0,0,0,16,41,1
37,7,286146,15,9,1,9,2,3,0,0,0,40,41,1
36,6,95462,13,13,4,14,2,4,0,0,0,40,41,1
25,8,50103,15,9,5,10,2,4,0,0,0,40,41,1
54,8,178356,3,16,6,12,5,4,1,0,0,43,41,0
38,3,189679,13,13,6,14,5,4,1,0,0,50,41,0
29,8,115064,15,9,5,9,4,4,1,0,0,40,41,1
20,4,215443,14,10,5,13,3,4,1,0,0,38,41,1
32,8,174789,15,9,5,13,0,4,1,0,0,50,41,1
24,8,91999,9,12,5,12,4,4,1,0,0,20,41,1
59,2,100931,15,9,6,11,5,4,1,0,0,40,41,0
56,7,119069,13,13,6,11,5,4,1,0,0,40,41,0
40,7,277488,15,9,4,6,4,4,1,0,0,40,41,1
35,8,265662,13,13,6,10,5,4,1,0,0,40,41,0
38,8,114591,13,13,6,14,1,4,0,15024,0,40,41,0
24,8,227594,14,10,5,10,3,4,0,0,0,20,41,1
30,8,129707,14,10,6,10,5,4,1,0,0,40,41,0
61,5,175032,15,9,6,7,5,4,1,0,0,40,41,1
36,8,133569,1,2,5,4,4,4,1,0,0,40,40,1
20,6,308654,14,10,5,2,3,2,0,0,0,20,41,1
36,8,156084,15,9,5,10,3,4,0,0,0,40,41,1
45,2,380127,13,13,5,12,4,4,0,0,0,40,41,1
22,8,210781,13,13,5,11,3,4,0,0,0,40,41,1
31,8,189759,15,9,5,4,4,4,1,0,0,40,41,1
34,8,258675,15,9,5,6,3,4,1,0,0,40,41,1
24,8,223367,10,7,5,13,2,4,1,0,0,40,41,1
42,5,204817,5,5,5,7,3,3,1,0,0,35,41,1
23,8,409230,13,13,5,10,4,4,1,0,0,25,41,1
46,2,308077,6,15,3,14,2,4,0,0,0,40,37,0
60,8,159049,6,15,6,14,5,4,1,0,0,70,37,0
40,8,353142,14,10,4,8,2,3,0,0,0,40,41,1
55,8,143030,15,9,4,8,4,4,0,0,0,40,41,1
47,8,304857,12,14,3,3,4,4,1,0,0,40,41,0
28,8,30912,15,9,6,9,5,4,1,0,0,43,41,1
55,8,125000,6,15,6,12,5,4,1,0,0,60,41,0
47,8,181363,12,14,6,14,5,4,1,0,0,40,41,0
54,8,338620,12,14,6,12,5,4,1,0,0,52,41,0
32,8,115989,10,7,6,9,1,4,0,0,0,60,41,1
38,8,111128,9,12,6,12,5,4,1,0,0,40,41,0
61,7,201273,14,10,2,8,4,4,0,0,0,40,41,1
62,3,137354,12,14,6,14,5,2,1,0,0,40,29,1
29,8,133420,14,10,6,13,5,4,1,5013,0,40,41,1
26,8,192208,15,9,5,2,4,3,0,0,0,32,41,1
19,8,220001,14,10,5,4,3,4,1,0,0,50,41,1
40,8,352612,8,6,6,13,5,4,1,0,0,40,41,1
36,8,169426,15,9,6,8,5,4,1,7298,0,40,41,0
42,8,319016,15,9,6,6,5,4,1,2885,0,45,41,1
55,8,119751,12,14,5,14,0,2,0,0,0,40,6,1
55,8,202220,15,9,6,9,1,3,0,2407,0,35,41,1
43,7,99220,13,13,6,10,5,4,1,0,0,40,41,0
39,8,111275,15,9,6,13,5,4,1,0,0,40,41,1
38,2,261241,14,10,6,11,5,4,1,0,0,45,41,0
28,8,261725,15,9,5,9,2,4,0,0,0,40,40,1
36,8,182013,14,10,4,3,2,4,0,0,0,40,41,1
49,8,40666,14,10,6,4,5,4,1,0,0,50,41,1
41,8,216461,14,10,4,11,3,3,0,0,0,40,41,1
60,8,320376,7,4,6,8,1,4,0,0,0,40,41,1
35,8,282951,13,13,6,12,5,4,1,0,0,70,41,1
36,4,166697,13,13,4,14,2,4,0,0,0,40,41,1
51,8,290856,15,9,6,11,5,4,1,0,0,40,41,0
23,8,455361,15,9,5,9,4,4,1,0,0,40,24,1
51,8,82783,15,9,6,13,5,4,1,0,0,40,41,1
17,8,56536,10,7,5,10,3,4,0,1055,0,18,33,1
33,7,109959,14,10,6,10,5,4,1,0,0,25,41,1
50,8,177927,15,9,4,2,4,4,1,0,0,40,41,1
38,8,192337,4,8,6,13,5,4,1,0,0,40,41,0
18,8,236272,15,9,5,11,3,4,0,0,0,35,41,1
26,8,33610,15,9,5,6,3,4,1,0,0,40,41,1
21,8,209483,14,10,5,10,3,4,0,0,0,47,41,1
26,8,247006,15,9,6,12,5,4,1,0,0,52,41,1
30,6,311913,15,9,6,11,1,4,0,0,0,40,41,0
39,5,204756,14,10,4,7,4,4,0,0,0,20,41,1
33,6,300681,15,9,5,9,4,3,1,0,0,40,41,1
42,4,24264,14,10,4,6,2,4,1,0,0,38,41,1
28,8,266070,6,15,5,14,4,4,0,0,0,50,41,1
20,8,226978,15,9,5,9,3,4,1,0,0,35,41,1
66,6,362165,13,13,2,14,4,3,0,0,0,25,41,1
31,8,341672,14,10,6,11,5,2,1,0,0,50,33,1
36,8,179488,14,10,4,11,2,4,1,0,0,40,36,1
39,2,243872,9,12,5,14,4,4,1,0,0,40,41,0
52,8,259583,15,9,6,11,5,4,1,0,0,40,41,1
61,8,159822,7,4,6,13,5,4,1,7688,0,40,22,0
